## AeroDB
## Cart3D Solutions for the LGBB Geometry
##
## NASA Advanced Supercomputing - Applications Branch
## NASA Ames Research Center
## Mail Stop T27B-1
## Moffett Field, CA  94035-1000
##
## POC: Neal M. Chaderjian (nchaderjian@mail.arc.nasa.gov)
## Stuart E. Rogers (rogers@nas.nasa.gov)
## 
## mach = Mach Number
## alpha = Angle of attack
## beta = Side-slip angle
## lift = Lift Coefficient
## drag = Drag Coefficient
## pitch = Pitching Moment Coefficient
## side = Side-Force Coefficient
## yaw = Yawing Moment Coefficient
## roll = Rolling Moment Coefficient
##              
mach alpha beta lift  drag  pitch  side  yaw  roll
5.00 8 0.5 0.138870 0.060850 0.002850 -0.003860 -0.000540 -0.000050
5.00 10 0.5 0.185320 0.074610 0.004030 -0.003590 -0.000640 -0.000080
5.00 12 0.5 0.235100 0.093140 0.005150 -0.003580 -0.000710 -0.000160
5.00 15 0.5 0.314870 0.129890 0.006260 -0.003410 -0.000850 -0.000220
5.00 17 0.5 0.373250 0.161360 0.006240 -0.003210 -0.000940 -0.000180
5.00 18 0.5 0.402920 0.179090 0.006260 -0.003110 -0.001010 -0.000130
5.00 20 0.5 0.463890 0.218920 0.006310 -0.002930 -0.001060 -0.000090
5.00 22 0.5 0.527130 0.264700 0.005710 -0.002970 -0.001210 -0.000130
5.00 24 0.5 0.594070 0.317610 0.004690 -0.002930 -0.001250 -0.000140
5.00 25 0.5 0.628220 0.346660 0.004020 -0.002920 -0.001280 -0.000200
5.00 26 0.5 0.662360 0.377260 0.003130 -0.002780 -0.001260 -0.000210
5.00 28 0.5 0.728910 0.442900 0.001530 -0.003400 -0.001320 -0.000320
5.00 30 0.5 0.794890 0.515090 -0.000250 -0.002630 -0.001310 -0.000350
0.20 -5 1.0 -0.094870 0.000700 -0.028970 -0.011120 0.001220 0.000290
0.20 0 1.0 0.157960 0.052720 -0.037520 -0.008480 0.001020 -0.000340
0.20 2 1.0 0.243790 0.057940 -0.038090 -0.008160 0.000490 -0.000550
0.20 5 1.0 0.376980 0.073810 -0.039730 -0.006150 0.000650 -0.000990
0.20 8 1.0 0.515030 0.097950 -0.042160 -0.004080 0.000570 -0.001340
0.20 15 1.0 0.830780 0.206030 -0.044520 0.002020 -0.000340 -0.002270
0.20 17 1.0 0.915570 0.247520 -0.046070 0.004890 -0.000680 -0.002480
0.20 20 1.0 1.039960 0.321700 -0.046680 0.010490 -0.000660 -0.002480
0.20 22 1.0 1.115800 0.378890 -0.047470 0.011580 -0.001330 -0.002690
0.20 24 1.0 1.191910 0.438910 -0.047630 0.014080 -0.001880 -0.002680
0.20 25 1.0 1.231790 0.459840 -0.048610 0.013640 -0.002150 -0.002690
0.20 26 1.0 1.265890 0.497860 -0.048640 0.016650 -0.001880 -0.002670
0.20 28 1.0 1.321480 0.559310 -0.052250 0.018310 -0.002060 -0.002420
0.20 30 1.0 1.345450 0.660890 -0.053140 0.021040 -0.001860 -0.002330
0.30 -5 1.0 -0.098370 0.007270 -0.027550 -0.011540 0.001010 0.000320
0.30 0 1.0 0.140770 0.038270 -0.033320 -0.009750 0.000740 -0.000270
0.30 2 1.0 0.233340 0.044490 -0.035280 -0.009740 0.000790 -0.000610
0.30 5 1.0 0.374230 0.061950 -0.037690 -0.007710 0.000790 -0.001040
0.30 8 1.0 0.517580 0.087400 -0.040390 -0.007210 0.000210 -0.001430
0.30 10 1.0 0.615580 0.110620 -0.042280 -0.005100 -0.000010 -0.001710
0.30 12 1.0 0.710460 0.139590 -0.043240 -0.002190 -0.000090 -0.001990
0.30 15 1.0 0.851660 0.193760 -0.044100 0.001470 -0.000300 -0.002420
0.30 17 1.0 0.940940 0.235710 -0.046100 0.004650 -0.000650 -0.002530
0.30 18 1.0 0.986640 0.259640 -0.046290 0.006180 -0.000800 -0.002600
0.30 20 1.0 1.074870 0.313590 -0.049160 0.009160 -0.001460 -0.002870
0.30 22 1.0 1.150970 0.371490 -0.052200 0.011750 -0.001750 -0.003070
0.30 24 1.0 1.223880 0.438990 -0.055630 0.015330 -0.001740 -0.002910
0.30 25 1.0 1.255290 0.475190 -0.056670 0.015790 -0.001840 -0.002790
0.30 26 1.0 1.286770 0.513610 -0.056970 0.017780 -0.001690 -0.002510
0.30 28 1.0 1.333320 0.589550 -0.057620 0.020670 -0.001670 -0.002100
0.30 30 1.0 1.368470 0.668430 -0.056120 0.021810 -0.002040 -0.001490
0.40 -5 1.0 -0.103040 0.012050 -0.027360 -0.012660 0.000910 0.000240
0.40 -2 1.0 0.047590 0.031650 -0.031700 -0.012070 0.000720 -0.000120
0.40 0 1.0 0.136520 0.032220 -0.032900 -0.011250 0.000980 -0.000350
0.40 2 1.0 0.229720 0.036850 -0.034260 -0.010750 0.000770 -0.000610
0.40 5 1.0 0.375780 0.053280 -0.036990 -0.009180 0.000850 -0.001090
0.40 8 1.0 0.524220 0.081560 -0.040120 -0.007240 0.000320 -0.001490
0.40 10 1.0 0.624300 0.106030 -0.041810 -0.005300 0.000370 -0.001820
0.40 12 1.0 0.723590 0.135440 -0.043400 -0.003020 -0.000030 -0.002110
0.40 15 1.0 0.870470 0.189990 -0.045740 0.001110 -0.000540 -0.002450
0.40 17 1.0 0.964310 0.233700 -0.048270 0.004220 -0.000750 -0.002730
0.40 18 1.0 1.010240 0.257510 -0.050260 0.005600 -0.000840 -0.002850
0.40 20 1.0 1.097760 0.311870 -0.055690 0.008010 -0.001360 -0.003090
0.40 22 1.0 1.179640 0.377140 -0.060810 0.010860 -0.001420 -0.002970
0.40 24 1.0 1.246560 0.448820 -0.064370 0.013880 -0.001550 -0.002890
0.40 25 1.0 1.276030 0.486290 -0.063360 0.015210 -0.001240 -0.002330
0.40 26 1.0 1.298200 0.523860 -0.061740 0.015710 -0.001310 -0.002000
0.40 28 1.0 1.331330 0.602810 -0.061540 0.016910 -0.001220 -0.001050
0.40 30 1.0 1.350260 0.677880 -0.058540 0.017870 -0.001230 -0.000450
0.60 -5 1.0 -0.111200 0.015680 -0.027430 -0.013700 0.001090 0.000260
0.60 -2 1.0 0.040350 0.024440 -0.031330 -0.013240 0.001070 -0.000120
0.60 0 1.0 0.133810 0.026060 -0.032850 -0.012910 0.000960 -0.000390
0.60 2 1.0 0.232650 0.031070 -0.035150 -0.012190 0.000920 -0.000700
0.60 5 1.0 0.387220 0.049450 -0.038650 -0.010500 0.000890 -0.001190
0.60 8 1.0 0.546050 0.078690 -0.042430 -0.008810 0.000590 -0.001740
0.60 10 1.0 0.654120 0.104910 -0.045350 -0.006590 0.000530 -0.002120
0.60 12 1.0 0.762820 0.137110 -0.048720 -0.004000 0.000300 -0.002380
0.60 15 1.0 0.924470 0.201040 -0.056220 0.000470 -0.000180 -0.002550
0.60 17 1.0 1.021550 0.258500 -0.064410 0.003240 -0.000150 -0.002680
0.60 18 1.0 1.062930 0.290840 -0.068110 0.003840 -0.000260 -0.002490
0.60 20 1.0 1.121990 0.353810 -0.070420 0.005910 -0.000190 -0.001850
0.60 24 1.0 1.171980 0.486460 -0.061780 0.008360 -0.000280 -0.000290
0.60 25 1.0 1.205350 0.523520 -0.062010 0.010660 -0.000460 -0.000340
0.60 26 1.0 1.209170 0.556210 -0.058640 0.012260 -0.000480 0.000110
0.60 28 1.0 1.214560 0.624360 -0.053220 0.018690 -0.002440 0.000730
0.60 30 1.0 1.216550 0.685870 -0.043470 0.023100 -0.001860 0.001000
0.80 -5 1.0 -0.124490 0.030380 -0.029320 -0.016600 0.002010 0.000320
0.80 -2 1.0 0.034300 0.013900 -0.032880 -0.016650 0.001870 -0.000140
0.80 0 1.0 0.138060 0.014300 -0.035120 -0.016140 0.001870 -0.000440
0.80 2 1.0 0.246330 0.021350 -0.038130 -0.015300 0.001840 -0.000800
0.80 5 1.0 0.417230 0.044310 -0.043210 -0.013860 0.001730 -0.001290
0.80 8 1.0 0.602160 0.083170 -0.050000 -0.012000 0.001750 -0.001850
0.80 10 1.0 0.732720 0.120850 -0.055540 -0.009870 0.001570 -0.002100
0.80 12 1.0 0.847290 0.173440 -0.068810 -0.007460 0.001400 -0.002170
0.80 15 1.0 0.981670 0.251700 -0.076660 -0.003650 0.000710 -0.002270
0.80 17 1.0 1.028130 0.301970 -0.075290 -0.000840 0.000680 -0.002020
0.80 18 1.0 1.055160 0.331910 -0.074040 0.002100 0.000160 -0.002050
0.80 20 1.0 1.067950 0.385150 -0.065760 0.003410 0.000290 -0.001810
0.80 22 1.0 1.061610 0.436940 -0.052020 0.000360 0.001050 -0.000560
0.80 25 1.0 1.086580 0.525620 -0.043950 0.009030 0.000270 -0.000750
0.80 28 1.0 1.136340 0.628400 -0.031780 0.014070 0.000500 0.000030
0.80 30 1.0 1.164570 0.698560 -0.020080 0.017740 0.000060 0.000240
0.85 -5 1.0 -0.130500 0.027190 -0.031150 -0.020030 0.002980 0.000410
0.85 -2 1.0 0.036070 0.017490 -0.035000 -0.020300 0.003000 -0.000030
0.85 2 1.0 0.203310 0.079730 0.003580 -0.015800 -0.002340 -0.000410
0.85 5 1.0 0.443290 0.058580 -0.049400 -0.018670 0.003390 -0.001270
0.85 8 1.0 0.704870 0.137400 -0.054590 -0.018520 0.000710 -0.001140
0.85 10 1.0 0.788920 0.144120 -0.069260 -0.009470 0.001810 -0.001770
0.85 15 1.0 0.397370 0.168590 0.006050 -0.013260 -0.003790 -0.000930
0.85 17 1.0 1.037570 0.316580 -0.071950 -0.004190 0.001050 -0.002270
0.85 18 1.0 1.042950 0.339740 -0.069140 0.000370 0.000030 -0.002240
0.85 20 1.0 1.065840 0.393310 -0.064710 0.007500 -0.000750 -0.002170
0.85 22 1.0 0.490390 0.227890 0.005770 -0.012770 -0.004400 -0.000940
0.85 24 1.0 1.105130 0.518600 -0.052140 0.002650 0.001380 -0.000500
0.85 25 1.0 1.111900 0.547380 -0.047880 0.007730 0.000180 -0.001050
0.85 26 1.0 0.554960 0.275250 0.005070 -0.012390 -0.004710 -0.000940
0.85 28 1.0 1.150430 0.647780 -0.033190 0.011320 0.002130 -0.000510
0.85 30 1.0 1.181670 0.721550 -0.024870 0.015400 0.000740 -0.000560
0.90 -5 1.0 -0.159380 0.044360 -0.027660 -0.016490 0.002090 0.000420
0.90 -2 1.0 0.019390 0.032130 -0.034210 -0.015430 0.001680 -0.000110
0.90 0 1.0 0.688670 0.390660 0.002740 -0.011330 -0.005180 -0.000870
0.90 2 1.0 0.255110 0.045920 -0.042850 -0.012760 0.001220 -0.000980
0.90 5 1.0 0.450900 0.073630 -0.054130 -0.010150 0.001130 -0.001610
0.90 8 1.0 0.650260 0.127930 -0.064400 -0.006880 0.000730 -0.002040
0.90 12 1.0 0.823510 0.533140 -0.000950 -0.009410 -0.005440 -0.001400
0.90 15 1.0 1.035630 0.300530 -0.073470 0.003280 -0.000790 -0.002370
0.90 17 1.0 1.099400 0.356690 -0.069760 0.002600 -0.000140 -0.002150
0.90 18 1.0 1.124350 0.384660 -0.069440 0.001410 -0.000010 -0.001950
0.90 20 1.0 1.147920 0.435570 -0.067230 -0.003320 0.001540 -0.001790
0.90 22 1.0 1.141670 0.489630 -0.059960 0.005520 0.000050 -0.002000
0.90 24 1.0 1.164910 0.554080 -0.056970 0.016810 -0.002880 -0.001460
0.90 25 1.0 1.179100 0.586850 -0.058650 0.004140 0.001570 -0.000320
0.90 26 1.0 1.186100 0.618850 -0.054840 0.003700 0.001920 -0.000210
0.90 28 1.0 1.214570 0.686910 -0.043820 0.010900 0.002400 -0.000140
0.90 30 1.0 1.245900 0.764280 -0.034820 0.020170 0.001410 -0.001010
0.95 -5 1.0 -0.276630 0.078590 0.004640 -0.016390 0.002120 0.000140
0.95 -2 1.0 -0.057560 0.061550 -0.016440 -0.014790 0.001520 -0.000280
0.95 0 1.0 0.076250 0.051920 -0.027030 -0.013840 0.001350 -0.000580
0.95 2 1.0 0.212040 0.059710 -0.037520 -0.012360 0.001200 -0.000930
0.95 5 1.0 0.421210 0.091300 -0.054780 -0.009800 0.000880 -0.001380
0.95 8 1.0 0.629130 0.144450 -0.070070 -0.005730 0.000300 -0.001780
0.95 10 1.0 0.762930 0.191250 -0.078780 -0.002460 -0.000190 -0.001920
0.95 12 1.0 0.889680 0.244560 -0.085830 0.000710 -0.000770 -0.002170
0.95 15 1.0 1.062350 0.339900 -0.092180 0.005220 -0.001380 -0.002080
0.95 17 1.0 1.160520 0.407390 -0.093160 0.008630 -0.001620 -0.001910
0.95 18 1.0 1.200350 0.441290 -0.091700 0.010210 -0.001710 -0.002000
0.95 20 1.0 1.277880 0.512400 -0.089080 0.012850 -0.001950 -0.001570
0.95 22 1.0 1.335540 0.586070 -0.084460 0.011560 -0.000970 -0.000250
0.95 24 1.0 1.373720 0.656970 -0.082820 -0.001450 -0.000300 -0.000450
0.95 25 1.0 1.370280 0.686550 -0.091950 0.004720 0.001870 -0.001300
0.95 26 1.0 1.369760 0.718660 -0.091380 0.009550 0.000950 -0.000860
0.95 28 1.0 1.375190 0.787070 -0.083070 0.029760 -0.002180 0.000880
0.95 30 1.0 1.385110 0.858550 -0.070830 0.028830 -0.000670 0.003830
1.20 -5 1.0 -0.251960 0.099160 0.007670 -0.014580 0.001410 -0.000030
1.20 -5 1.0 -0.251820 0.099140 0.007770 -0.016440 0.001390 -0.000030
1.20 -2 1.0 -0.077540 0.082840 -0.007230 -0.012870 0.001140 -0.000240
1.20 -2 1.0 -0.077380 0.082800 -0.007150 -0.014330 0.001130 -0.000240
1.20 0 1.0 0.034020 0.082580 -0.016390 -0.011630 0.000920 -0.000540
1.20 0 1.0 0.033960 0.082580 -0.016390 -0.013090 0.000910 -0.000540
1.20 1 1.0 0.088900 0.083610 -0.020590 -0.011040 0.000790 -0.000680
1.20 2 1.0 0.143700 0.087100 -0.024510 -0.010240 0.000700 -0.000850
1.20 2 1.0 0.143760 0.087060 -0.024480 -0.011910 0.000610 -0.000840
1.20 5 1.0 0.313840 0.109640 -0.036300 -0.008260 0.000400 -0.001260
1.20 5 1.0 0.313920 0.109610 -0.036330 -0.010090 0.000440 -0.001270
1.20 8 1.0 0.489120 0.149540 -0.048130 -0.005540 0.000030 -0.001520
1.20 8 1.0 0.489070 0.149540 -0.048130 -0.008190 -0.000020 -0.001520
1.20 10 1.0 0.607030 0.186050 -0.055880 -0.003330 -0.000420 -0.001510
1.20 10 1.0 0.607020 0.186020 -0.055870 -0.006540 -0.000420 -0.001510
1.20 12 1.0 0.723170 0.230550 -0.063120 -0.000600 -0.000960 -0.001410
1.20 12 1.0 0.722860 0.230470 -0.063150 -0.004450 -0.000860 -0.001420
1.20 15 1.0 0.889510 0.311520 -0.072830 0.003700 -0.001730 -0.001360
1.20 15 1.0 0.890200 0.311710 -0.072760 -0.001690 -0.001700 -0.001350
1.20 16 1.0 0.942420 0.341890 -0.075060 0.005580 -0.001880 -0.001300
1.20 17 1.0 0.992490 0.373460 -0.077190 0.007040 -0.002200 -0.001270
1.20 17 1.0 0.993250 0.373710 -0.077110 0.000780 -0.002110 -0.001280
1.20 18 1.0 1.041700 0.406690 -0.078970 0.008330 -0.002530 -0.001260
1.20 18 1.0 1.041260 0.406480 -0.079310 0.001370 -0.002420 -0.001260
1.20 19 1.0 1.089120 0.442060 -0.080820 0.009820 -0.002540 -0.001280
1.20 20 1.0 1.134970 0.479340 -0.082010 0.011130 -0.002770 -0.001290
1.20 20 1.0 1.135260 0.479360 -0.082150 0.002900 -0.002790 -0.001310
1.20 21 1.0 1.177760 0.517670 -0.082850 0.013050 -0.002770 -0.001390
1.20 22 1.0 1.218330 0.556950 -0.083180 0.013750 -0.003100 -0.001410
1.20 22 1.0 1.219290 0.557420 -0.083040 0.003990 -0.003010 -0.001350
1.20 23 1.0 1.256910 0.597530 -0.082430 0.015380 -0.003070 -0.001430
1.20 24 1.0 1.292330 0.638740 -0.081670 0.016990 -0.003500 -0.001410
1.20 24 1.0 1.293040 0.639030 -0.081320 0.005670 -0.003350 -0.001480
1.20 25 1.0 1.327230 0.681950 -0.079800 0.020550 -0.003580 -0.001520
1.20 25 1.0 1.326910 0.681790 -0.079990 0.007050 -0.003690 -0.001430
1.20 26 1.0 1.361660 0.727010 -0.077640 0.021470 -0.003660 -0.001530
1.20 26 1.0 1.361760 0.727050 -0.078050 0.007920 -0.003790 -0.001540
1.20 27 1.0 1.392740 0.772280 -0.075380 0.023570 -0.003960 -0.001550
1.20 28 1.0 1.423960 0.819310 -0.072850 0.026010 -0.004260 -0.001570
1.20 28 1.0 1.424390 0.819520 -0.072830 0.012290 -0.004110 -0.001590
1.20 29 1.0 1.454670 0.868110 -0.070630 0.029060 -0.004450 -0.001510
1.20 30 1.0 1.486830 0.919710 -0.068380 0.028440 -0.004560 -0.001380
1.20 30 1.0 1.486460 0.919450 -0.068430 0.013280 -0.004450 -0.001370
1.40 -5 1.0 -0.214220 0.095350 0.001690 -0.014470 0.001120 0.000050
1.40 -5 1.0 -0.214600 0.095110 0.001630 -0.016180 0.001120 0.000060
1.40 -2 1.0 -0.069530 0.081030 -0.008210 -0.012640 0.000730 -0.000090
1.40 -2 1.0 -0.069620 0.081020 -0.008240 -0.014050 0.000740 -0.000100
1.40 0 1.0 0.024400 0.080310 -0.014550 -0.011090 0.000450 -0.000330
1.40 0 1.0 0.024400 0.080320 -0.014540 -0.012490 0.000450 -0.000340
1.40 1 1.0 0.071830 0.081380 -0.017410 -0.010500 0.000350 -0.000480
1.40 2 1.0 0.120540 0.083140 -0.020190 -0.010000 0.000270 -0.000630
1.40 2 1.0 0.120350 0.083110 -0.020260 -0.011440 0.000240 -0.000630
1.40 5 1.0 0.270190 0.101240 -0.029810 -0.008000 -0.000100 -0.000910
1.40 5 1.0 0.270340 0.101240 -0.029790 -0.009700 -0.000070 -0.000920
1.40 8 1.0 0.423680 0.135470 -0.038650 -0.005690 -0.000530 -0.001100
1.40 8 1.0 0.423350 0.135400 -0.038830 -0.007920 -0.000480 -0.001100
1.40 10 1.0 0.525620 0.166760 -0.044480 -0.003500 -0.000860 -0.001120
1.40 10 1.0 0.525420 0.166760 -0.044510 -0.006290 -0.000850 -0.001110
1.40 12 1.0 0.627280 0.204960 -0.049900 -0.001270 -0.001320 -0.001080
1.40 12 1.0 0.627210 0.204890 -0.049890 -0.004880 -0.001340 -0.001090
1.40 15 1.0 0.778350 0.275190 -0.057150 0.002550 -0.002010 -0.000980
1.40 15 1.0 0.777880 0.275120 -0.057220 -0.002350 -0.002050 -0.000990
1.40 16 1.0 0.828000 0.302480 -0.059210 0.003750 -0.002340 -0.000920
1.40 17 1.0 0.877820 0.332260 -0.061010 0.004940 -0.002450 -0.000870
1.40 17 1.0 0.877520 0.332170 -0.061220 -0.000800 -0.002430 -0.000870
1.40 18 1.0 0.926420 0.363870 -0.062780 0.006130 -0.002550 -0.000870
1.40 18 1.0 0.926350 0.363930 -0.062860 -0.000450 -0.002670 -0.000870
1.40 19 1.0 0.974040 0.397400 -0.064210 0.007690 -0.002790 -0.000930
1.40 20 1.0 1.020540 0.432390 -0.065080 0.008830 -0.003040 -0.001020
1.40 20 1.0 1.020810 0.432490 -0.065130 0.001270 -0.002970 -0.000990
1.40 21 1.0 1.066760 0.469300 -0.065580 0.010130 -0.003220 -0.001080
1.40 22 1.0 1.111750 0.507750 -0.065410 0.011540 -0.003230 -0.001110
1.40 22 1.0 1.111150 0.507510 -0.065610 0.002680 -0.003300 -0.001120
1.40 23 1.0 1.155540 0.547930 -0.064890 0.013670 -0.003280 -0.001180
1.40 24 1.0 1.197390 0.589530 -0.064420 0.015380 -0.003520 -0.001200
1.40 24 1.0 1.198070 0.589850 -0.064410 0.004670 -0.003550 -0.001210
1.40 25 1.0 1.239980 0.633780 -0.063740 0.016930 -0.003660 -0.001130
1.40 25 1.0 1.239970 0.633810 -0.063670 0.006400 -0.003760 -0.001140
1.40 26 1.0 1.280730 0.679610 -0.063020 0.017640 -0.003950 -0.001200
1.40 26 1.0 1.281320 0.680030 -0.062960 0.017950 -0.003920 -0.001190
1.40 27 1.0 1.321150 0.728270 -0.062510 0.020040 -0.003960 -0.001230
1.40 28 1.0 1.359770 0.778450 -0.061740 0.017890 -0.004010 -0.000780
1.40 28 1.0 1.359300 0.778120 -0.061940 0.018400 -0.003910 -0.000940
1.40 29 1.0 1.396760 0.830370 -0.060980 0.017000 -0.004120 -0.000520
1.40 30 1.0 1.431850 0.883740 -0.059990 0.016680 -0.004290 -0.000460
1.40 30 1.0 1.432160 0.883750 -0.060160 0.016670 -0.004070 -0.000460
1.60 -5 1.0 -0.193870 0.090930 -0.001330 -0.014500 0.000870 0.000010
1.60 -2 1.0 -0.067630 0.078050 -0.008000 -0.012250 0.000350 -0.000110
1.60 0 1.0 0.014100 0.076840 -0.012020 -0.011070 0.000200 -0.000280
1.60 2 1.0 0.099040 0.080110 -0.016160 -0.009970 -0.000090 -0.000460
1.60 5 1.0 0.231050 0.095770 -0.022640 -0.008120 -0.000380 -0.000710
1.60 8 1.0 0.366930 0.124510 -0.028940 -0.005800 -0.000790 -0.000910
1.60 10 1.0 0.458990 0.151630 -0.033020 -0.004100 -0.001090 -0.000960
1.60 12 1.0 0.550780 0.185150 -0.036620 -0.002250 -0.001530 -0.000950
1.60 15 1.0 0.687530 0.248550 -0.040690 0.000710 -0.002330 -0.000840
1.60 17 1.0 0.776820 0.299640 -0.042460 0.002480 -0.002650 -0.000880
1.60 18 1.0 0.821430 0.327830 -0.042850 0.003330 -0.002870 -0.000890
1.60 20 1.0 0.909850 0.390130 -0.043560 0.005900 -0.003200 -0.000990
1.60 22 1.0 0.996650 0.459820 -0.043430 0.007750 -0.003270 -0.001000
1.60 24 1.0 1.080980 0.537410 -0.043510 0.007530 -0.003530 -0.000950
1.60 25 1.0 1.123530 0.579710 -0.043380 0.008670 -0.003370 -0.000930
1.60 26 1.0 1.165500 0.624010 -0.043120 0.010060 -0.003590 -0.000920
1.60 28 1.0 1.248210 0.719130 -0.044340 0.010840 -0.003810 -0.000670
1.60 30 1.0 1.327270 0.821680 -0.045970 0.011530 -0.003730 -0.000620
1.80 -5 1.0 -0.180240 0.086750 -0.002330 -0.014080 0.000500 0.000030
1.80 -5 1.0 -0.180270 0.086790 -0.002340 -0.014100 0.000490 0.000030
1.80 -2 1.0 -0.067290 0.074320 -0.007300 -0.012130 0.000190 -0.000100
1.80 -2 1.0 -0.067290 0.074310 -0.007270 -0.012180 0.000150 -0.000100
1.80 0 1.0 0.006530 0.072890 -0.010020 -0.011100 -0.000020 -0.000270
1.80 0 1.0 0.006500 0.072900 -0.010000 -0.011170 -0.000030 -0.000280
1.80 1 1.0 0.044540 0.073220 -0.011380 -0.010880 -0.000140 -0.000350
1.80 2 1.0 0.083600 0.075140 -0.012950 -0.010490 -0.000210 -0.000430
1.80 2 1.0 0.083580 0.075160 -0.012990 -0.010480 -0.000200 -0.000430
1.80 5 1.0 0.203920 0.088980 -0.017730 -0.008730 -0.000400 -0.000640
1.80 5 1.0 0.203940 0.089020 -0.017740 -0.008750 -0.000430 -0.000640
1.80 8 1.0 0.328640 0.115630 -0.022400 -0.008970 -0.000870 -0.000840
1.80 8 1.0 0.328530 0.115570 -0.022400 -0.006780 -0.000830 -0.000840
1.80 10 1.0 0.412470 0.140390 -0.025100 -0.005480 -0.001140 -0.000860
1.80 10 1.0 0.412530 0.140390 -0.025110 -0.005460 -0.001120 -0.000860
1.80 12 1.0 0.497940 0.171530 -0.027530 -0.004200 -0.001540 -0.000850
1.80 12 1.0 0.497900 0.171530 -0.027460 -0.004150 -0.001480 -0.000850
1.80 15 1.0 0.625150 0.229470 -0.029520 -0.002000 -0.002080 -0.000810
1.80 15 1.0 0.625320 0.229550 -0.029540 -0.001950 -0.002050 -0.000800
1.80 16 1.0 0.667670 0.252500 -0.029810 -0.000910 -0.002270 -0.000800
1.80 17 1.0 0.709490 0.277350 -0.029990 0.000090 -0.002420 -0.000790
1.80 17 1.0 0.709760 0.277420 -0.029980 0.000380 -0.002320 -0.000810
1.80 18 1.0 0.751580 0.303830 -0.030060 0.000750 -0.002600 -0.000820
1.80 18 1.0 0.751370 0.303700 -0.030210 0.000570 -0.002660 -0.000810
1.80 19 1.0 0.792940 0.332080 -0.030120 -0.003670 -0.002730 -0.000850
1.80 20 1.0 0.834470 0.362050 -0.030100 0.002620 -0.002980 -0.000840
1.80 20 1.0 0.834070 0.361930 -0.030170 0.002540 -0.002870 -0.000850
1.80 21 1.0 0.875240 0.393790 -0.030080 0.002790 -0.003140 -0.000830
1.80 22 1.0 0.915130 0.427340 -0.029760 -0.004420 -0.003250 -0.000910
1.80 22 1.0 0.915110 0.427340 -0.029680 0.003470 -0.003250 -0.000900
1.80 23 1.0 0.954930 0.462630 -0.029380 0.004350 -0.003250 -0.000900
1.80 24 1.0 0.994240 0.499750 -0.029020 0.005010 -0.003330 -0.000890
1.80 24 1.0 0.994320 0.499800 -0.028930 0.004920 -0.003390 -0.000880
1.80 25 1.0 1.033510 0.538850 -0.028260 0.005770 -0.003390 -0.000880
1.80 25 1.0 1.033300 0.538700 -0.028490 0.006100 -0.003450 -0.000860
1.80 26 1.0 1.070990 0.579050 -0.028110 -0.003390 -0.003390 -0.000830
1.80 26 1.0 1.071400 0.579270 -0.028280 0.006590 -0.003420 -0.000830
1.80 27 1.0 1.108390 0.621160 -0.028030 0.006860 -0.003540 -0.000800
1.80 28 1.0 1.144630 0.664530 -0.027770 0.006220 -0.003730 -0.000790
1.80 28 1.0 1.144860 0.664560 -0.027780 0.006790 -0.003510 -0.000770
1.80 29 1.0 1.179640 0.709130 -0.027730 0.006200 -0.003490 -0.000850
1.80 30 1.0 1.213940 0.755570 -0.027850 0.005650 -0.003880 -0.000820
1.80 30 1.0 1.213950 0.755520 -0.027950 0.006140 -0.003750 -0.000840
2.00 -5 1.0 -0.170450 0.083860 -0.003110 -0.013210 -0.000050 0.000170
2.00 -5 1.0 -0.170450 0.083850 -0.003100 -0.013210 -0.000040 0.000150
2.00 -2 1.0 -0.066540 0.071800 -0.006660 -0.011590 -0.000250 -0.000010
2.00 -2 1.0 -0.066570 0.071590 -0.006550 -0.011610 -0.000260 -0.000010
2.00 0 1.0 0.001520 0.069550 -0.008410 -0.010740 -0.000360 -0.000180
2.00 0 1.0 0.001520 0.069530 -0.008440 -0.010740 -0.000370 -0.000170
2.00 1 1.0 0.036580 0.070010 -0.009440 -0.010390 -0.000370 -0.000250
2.00 2 1.0 0.072550 0.071380 -0.010530 -0.010110 -0.000440 -0.000320
2.00 2 1.0 0.072470 0.071380 -0.010580 -0.010130 -0.000450 -0.000330
2.00 5 1.0 0.184050 0.083410 -0.014050 -0.008860 -0.000630 -0.000560
2.00 5 1.0 0.184010 0.083390 -0.014090 -0.008850 -0.000600 -0.000560
2.00 5 1.0 0.183920 0.083380 -0.014120 -0.010290 -0.000620 -0.000560
2.00 8 1.0 0.299520 0.107460 -0.017500 -0.007590 -0.000870 -0.000690
2.00 8 1.0 0.299420 0.107420 -0.017490 -0.007510 -0.000840 -0.000690
2.00 10 1.0 0.378100 0.130240 -0.019330 -0.006650 -0.001140 -0.000690
2.00 10 1.0 0.377630 0.130200 -0.019480 -0.006560 -0.001090 -0.000690
2.00 12 1.0 0.457720 0.159260 -0.020740 -0.005900 -0.001510 -0.000690
2.00 12 1.0 0.457670 0.159250 -0.020780 -0.005880 -0.001480 -0.000690
2.00 15 1.0 0.577150 0.215310 -0.021440 -0.003790 -0.001960 -0.000710
2.00 15 1.0 0.599500 0.229640 -0.015800 -0.008310 -0.002110 -0.000630
2.00 16 1.0 0.616210 0.237080 -0.021720 -0.002980 -0.002100 -0.000710
2.00 17 1.0 0.656240 0.260690 -0.021420 -0.002320 -0.002280 -0.000700
2.00 17 1.0 0.656090 0.260660 -0.021420 -0.002300 -0.002240 -0.000690
