## rows of lgbb_as_planned.txt which were not included
## in lgbb_as.txt (helpful for predicting at the remaining
## grid locations)
##
## Applied Math & Statistics Department
## University of California, Santa Cruz
## 1156 High St.
## Santa Cruz, CA 95064
##
## POC: Robert B. Gramacy (rbgramacy@ams.ucsc.edu))
## Herbert K.H. Lee (herbie@ams.ucsc.edu)
## 
## index = row number from lgbb_planned.txt
## mach = Mach Number
## alpha = Angle of attack
## beta = Side-slip angle
##
index mach alpha beta
11211 4.95 18 1
11212 5 18 1
11213 5.05 18 1
11214 5.1 18 1
11215 5.15 18 1
11216 5.2 18 1
11217 5.25 18 1
11218 5.3 18 1
11219 5.35 18 1
11220 5.4 18 1
11221 5.45 18 1
11222 5.5 18 1
11223 5.55 18 1
11224 5.6 18 1
11225 5.65 18 1
11226 5.7 18 1
11227 5.75 18 1
11228 5.8 18 1
11229 5.85 18 1
11230 5.9 18 1
11231 5.95 18 1
11233 0.2 19 1
11234 0.25 19 1
11236 0.35 19 1
11237 0.4 19 1
11238 0.45 19 1
11239 0.5 19 1
11240 0.55 19 1
11241 0.6 19 1
11242 0.65 19 1
11243 0.7 19 1
11244 0.75 19 1
11245 0.8 19 1
11246 0.85 19 1
11249 1 19 1
11250 1.05 19 1
11251 1.1 19 1
11252 1.15 19 1
11253 1.2 19 1
11254 1.25 19 1
11255 1.3 19 1
11256 1.35 19 1
11257 1.4 19 1
11258 1.45 19 1
11259 1.5 19 1
11260 1.55 19 1
11261 1.6 19 1
11262 1.65 19 1
11263 1.7 19 1
11264 1.75 19 1
11265 1.8 19 1
11266 1.85 19 1
11267 1.9 19 1
11268 1.95 19 1
11269 2 19 1
11270 2.05 19 1
11271 2.1 19 1
11272 2.15 19 1
11273 2.2 19 1
11274 2.25 19 1
11275 2.3 19 1
11276 2.35 19 1
11277 2.4 19 1
11278 2.45 19 1
11280 2.55 19 1
11281 2.6 19 1
11282 2.65 19 1
11283 2.7 19 1
11284 2.75 19 1
11285 2.8 19 1
11286 2.85 19 1
11287 2.9 19 1
11288 2.95 19 1
11289 3 19 1
11290 3.05 19 1
11291 3.1 19 1
11292 3.15 19 1
11293 3.2 19 1
11294 3.25 19 1
11295 3.3 19 1
11296 3.35 19 1
11297 3.4 19 1
11298 3.45 19 1
11299 3.5 19 1
11300 3.55 19 1
11301 3.6 19 1
11302 3.65 19 1
11303 3.7 19 1
11304 3.75 19 1
11305 3.8 19 1
11306 3.85 19 1
11307 3.9 19 1
11308 3.95 19 1
11309 4 19 1
11310 4.05 19 1
11311 4.1 19 1
11312 4.15 19 1
11313 4.2 19 1
11314 4.25 19 1
11315 4.3 19 1
11316 4.35 19 1
11317 4.4 19 1
11318 4.45 19 1
11319 4.5 19 1
11320 4.55 19 1
11321 4.6 19 1
11322 4.65 19 1
11323 4.7 19 1
11324 4.75 19 1
11325 4.8 19 1
11326 4.85 19 1
11327 4.9 19 1
11328 4.95 19 1
11329 5 19 1
11330 5.05 19 1
11331 5.1 19 1
11332 5.15 19 1
11333 5.2 19 1
11334 5.25 19 1
11335 5.3 19 1
11336 5.35 19 1
11337 5.4 19 1
11338 5.45 19 1
11339 5.5 19 1
11340 5.55 19 1
11341 5.6 19 1
11342 5.65 19 1
11343 5.7 19 1
11344 5.75 19 1
11345 5.8 19 1
11346 5.85 19 1
11347 5.9 19 1
11348 5.95 19 1
11349 6 19 1
11350 0.2 20 1
11351 0.25 20 1
11352 0.3 20 1
11353 0.35 20 1
11354 0.4 20 1
11355 0.45 20 1
11357 0.55 20 1
11358 0.6 20 1
11359 0.65 20 1
11360 0.7 20 1
11361 0.75 20 1
11362 0.8 20 1
11363 0.85 20 1
11364 0.9 20 1
11365 0.95 20 1
11366 1 20 1
11367 1.05 20 1
11368 1.1 20 1
11369 1.15 20 1
11370 1.2 20 1
11371 1.25 20 1
11372 1.3 20 1
11373 1.35 20 1
11374 1.4 20 1
11375 1.45 20 1
11376 1.5 20 1
11377 1.55 20 1
11378 1.6 20 1
11379 1.65 20 1
11380 1.7 20 1
11381 1.75 20 1
11382 1.8 20 1
11383 1.85 20 1
11384 1.9 20 1
11385 1.95 20 1
11386 2 20 1
11387 2.05 20 1
11388 2.1 20 1
11389 2.15 20 1
11390 2.2 20 1
11391 2.25 20 1
11392 2.3 20 1
11393 2.35 20 1
11394 2.4 20 1
11395 2.45 20 1
11396 2.5 20 1
11397 2.55 20 1
11398 2.6 20 1
11399 2.65 20 1
11400 2.7 20 1
11401 2.75 20 1
11402 2.8 20 1
11403 2.85 20 1
11404 2.9 20 1
11405 2.95 20 1
11406 3 20 1
11407 3.05 20 1
11408 3.1 20 1
11409 3.15 20 1
11410 3.2 20 1
11412 3.3 20 1
11413 3.35 20 1
11414 3.4 20 1
11415 3.45 20 1
11416 3.5 20 1
11417 3.55 20 1
11418 3.6 20 1
11419 3.65 20 1
11420 3.7 20 1
11421 3.75 20 1
11422 3.8 20 1
11423 3.85 20 1
11424 3.9 20 1
11425 3.95 20 1
11426 4 20 1
11427 4.05 20 1
11428 4.1 20 1
11429 4.15 20 1
11430 4.2 20 1
11431 4.25 20 1
11432 4.3 20 1
11433 4.35 20 1
11434 4.4 20 1
11435 4.45 20 1
11436 4.5 20 1
11437 4.55 20 1
11438 4.6 20 1
11439 4.65 20 1
11440 4.7 20 1
11441 4.75 20 1
11442 4.8 20 1
11443 4.85 20 1
11444 4.9 20 1
11445 4.95 20 1
11446 5 20 1
11447 5.05 20 1
11448 5.1 20 1
11449 5.15 20 1
11450 5.2 20 1
11451 5.25 20 1
11452 5.3 20 1
11453 5.35 20 1
11454 5.4 20 1
11455 5.45 20 1
11456 5.5 20 1
11457 5.55 20 1
11458 5.6 20 1
11459 5.65 20 1
11460 5.7 20 1
11461 5.75 20 1
11462 5.8 20 1
11463 5.85 20 1
11464 5.9 20 1
11465 5.95 20 1
11466 6 20 1
11467 0.2 21 1
11468 0.25 21 1
11469 0.3 21 1
11470 0.35 21 1
11472 0.45 21 1
11473 0.5 21 1
11474 0.55 21 1
11475 0.6 21 1
11476 0.65 21 1
11477 0.7 21 1
11478 0.75 21 1
11479 0.8 21 1
11480 0.85 21 1
11481 0.9 21 1
11482 0.95 21 1
11484 1.05 21 1
11485 1.1 21 1
11486 1.15 21 1
11487 1.2 21 1
11488 1.25 21 1
11489 1.3 21 1
11490 1.35 21 1
11491 1.4 21 1
11492 1.45 21 1
11493 1.5 21 1
11494 1.55 21 1
11495 1.6 21 1
11496 1.65 21 1
11497 1.7 21 1
11498 1.75 21 1
11499 1.8 21 1
11500 1.85 21 1
11501 1.9 21 1
11502 1.95 21 1
11503 2 21 1
11504 2.05 21 1
11505 2.1 21 1
11506 2.15 21 1
11507 2.2 21 1
11508 2.25 21 1
11509 2.3 21 1
11510 2.35 21 1
11511 2.4 21 1
11512 2.45 21 1
11513 2.5 21 1
11514 2.55 21 1
11515 2.6 21 1
11516 2.65 21 1
11517 2.7 21 1
11518 2.75 21 1
11519 2.8 21 1
11520 2.85 21 1
11521 2.9 21 1
11522 2.95 21 1
11523 3 21 1
11524 3.05 21 1
11525 3.1 21 1
11526 3.15 21 1
11527 3.2 21 1
11528 3.25 21 1
11529 3.3 21 1
11530 3.35 21 1
11531 3.4 21 1
11532 3.45 21 1
11533 3.5 21 1
11534 3.55 21 1
11535 3.6 21 1
11536 3.65 21 1
11537 3.7 21 1
11538 3.75 21 1
11539 3.8 21 1
11540 3.85 21 1
11541 3.9 21 1
11542 3.95 21 1
11543 4 21 1
11544 4.05 21 1
11545 4.1 21 1
11546 4.15 21 1
11547 4.2 21 1
11548 4.25 21 1
11549 4.3 21 1
11550 4.35 21 1
11551 4.4 21 1
11552 4.45 21 1
11553 4.5 21 1
11554 4.55 21 1
11555 4.6 21 1
11556 4.65 21 1
11557 4.7 21 1
11558 4.75 21 1
11559 4.8 21 1
11560 4.85 21 1
11561 4.9 21 1
11562 4.95 21 1
11564 5.05 21 1
11565 5.1 21 1
11566 5.15 21 1
11567 5.2 21 1
11568 5.25 21 1
11569 5.3 21 1
11570 5.35 21 1
11571 5.4 21 1
11572 5.45 21 1
11573 5.5 21 1
11574 5.55 21 1
11575 5.6 21 1
11576 5.65 21 1
11577 5.7 21 1
11578 5.75 21 1
11579 5.8 21 1
11580 5.85 21 1
11581 5.9 21 1
11582 5.95 21 1
11583 6 21 1
11585 0.25 22 1
11586 0.3 22 1
11587 0.35 22 1
11588 0.4 22 1
11589 0.45 22 1
11590 0.5 22 1
11591 0.55 22 1
11592 0.6 22 1
11593 0.65 22 1
11594 0.7 22 1
11596 0.8 22 1
11597 0.85 22 1
11598 0.9 22 1
11599 0.95 22 1
11600 1 22 1
11601 1.05 22 1
11602 1.1 22 1
11603 1.15 22 1
11604 1.2 22 1
11605 1.25 22 1
11606 1.3 22 1
11607 1.35 22 1
11608 1.4 22 1
11609 1.45 22 1
11610 1.5 22 1
11611 1.55 22 1
11612 1.6 22 1
11613 1.65 22 1
11614 1.7 22 1
11615 1.75 22 1
11616 1.8 22 1
11617 1.85 22 1
11619 1.95 22 1
11620 2 22 1
11621 2.05 22 1
11622 2.1 22 1
11623 2.15 22 1
11624 2.2 22 1
11625 2.25 22 1
11626 2.3 22 1
11627 2.35 22 1
11628 2.4 22 1
11629 2.45 22 1
11630 2.5 22 1
11631 2.55 22 1
11632 2.6 22 1
11633 2.65 22 1
11634 2.7 22 1
11635 2.75 22 1
11636 2.8 22 1
11637 2.85 22 1
11638 2.9 22 1
11639 2.95 22 1
11640 3 22 1
11641 3.05 22 1
11642 3.1 22 1
11643 3.15 22 1
11644 3.2 22 1
11645 3.25 22 1
11646 3.3 22 1
11647 3.35 22 1
11648 3.4 22 1
11649 3.45 22 1
11650 3.5 22 1
11651 3.55 22 1
11652 3.6 22 1
11653 3.65 22 1
11654 3.7 22 1
11655 3.75 22 1
11656 3.8 22 1
11657 3.85 22 1
11658 3.9 22 1
11659 3.95 22 1
11660 4 22 1
11661 4.05 22 1
11662 4.1 22 1
11663 4.15 22 1
11664 4.2 22 1
11665 4.25 22 1
11666 4.3 22 1
11667 4.35 22 1
11668 4.4 22 1
11669 4.45 22 1
11670 4.5 22 1
11671 4.55 22 1
11672 4.6 22 1
11673 4.65 22 1
11674 4.7 22 1
11675 4.75 22 1
11676 4.8 22 1
11677 4.85 22 1
11678 4.9 22 1
11679 4.95 22 1
11680 5 22 1
11681 5.05 22 1
11682 5.1 22 1
11683 5.15 22 1
11684 5.2 22 1
11685 5.25 22 1
11686 5.3 22 1
11687 5.35 22 1
11688 5.4 22 1
11689 5.45 22 1
11690 5.5 22 1
11691 5.55 22 1
11692 5.6 22 1
11693 5.65 22 1
11694 5.7 22 1
11695 5.75 22 1
11696 5.8 22 1
11697 5.85 22 1
11698 5.9 22 1
11699 5.95 22 1
11700 6 22 1
11701 0.2 23 1
11702 0.25 23 1
11703 0.3 23 1
11704 0.35 23 1
11706 0.45 23 1
11707 0.5 23 1
11708 0.55 23 1
11709 0.6 23 1
11710 0.65 23 1
11711 0.7 23 1
11712 0.75 23 1
11714 0.85 23 1
11715 0.9 23 1
11717 1 23 1
11718 1.05 23 1
11719 1.1 23 1
11720 1.15 23 1
11721 1.2 23 1
11722 1.25 23 1
11723 1.3 23 1
11724 1.35 23 1
11725 1.4 23 1
11726 1.45 23 1
11728 1.55 23 1
11729 1.6 23 1
11730 1.65 23 1
11731 1.7 23 1
11732 1.75 23 1
11733 1.8 23 1
11734 1.85 23 1
11735 1.9 23 1
11736 1.95 23 1
11737 2 23 1
11738 2.05 23 1
11739 2.1 23 1
11740 2.15 23 1
11741 2.2 23 1
11742 2.25 23 1
11743 2.3 23 1
11744 2.35 23 1
11745 2.4 23 1
11746 2.45 23 1
11747 2.5 23 1
11748 2.55 23 1
11749 2.6 23 1
11751 2.7 23 1
11752 2.75 23 1
11753 2.8 23 1
11754 2.85 23 1
11755 2.9 23 1
11756 2.95 23 1
11757 3 23 1
11758 3.05 23 1
11759 3.1 23 1
11760 3.15 23 1
11761 3.2 23 1
11762 3.25 23 1
11763 3.3 23 1
11764 3.35 23 1
11765 3.4 23 1
11766 3.45 23 1
11767 3.5 23 1
11768 3.55 23 1
11769 3.6 23 1
11770 3.65 23 1
11771 3.7 23 1
11772 3.75 23 1
11773 3.8 23 1
11774 3.85 23 1
11775 3.9 23 1
11776 3.95 23 1
11777 4 23 1
11778 4.05 23 1
11779 4.1 23 1
11780 4.15 23 1
11781 4.2 23 1
11782 4.25 23 1
11783 4.3 23 1
11784 4.35 23 1
11785 4.4 23 1
11786 4.45 23 1
11787 4.5 23 1
11788 4.55 23 1
11789 4.6 23 1
11790 4.65 23 1
11791 4.7 23 1
11792 4.75 23 1
11793 4.8 23 1
11794 4.85 23 1
11795 4.9 23 1
11796 4.95 23 1
11797 5 23 1
11798 5.05 23 1
11799 5.1 23 1
11800 5.15 23 1
11801 5.2 23 1
11802 5.25 23 1
11803 5.3 23 1
11804 5.35 23 1
11805 5.4 23 1
11806 5.45 23 1
11807 5.5 23 1
11808 5.55 23 1
11809 5.6 23 1
11810 5.65 23 1
11811 5.7 23 1
11812 5.75 23 1
11813 5.8 23 1
11814 5.85 23 1
11815 5.9 23 1
11816 5.95 23 1
11817 6 23 1
11818 0.2 24 1
11819 0.25 24 1
11820 0.3 24 1
11821 0.35 24 1
11822 0.4 24 1
11824 0.5 24 1
11825 0.55 24 1
11826 0.6 24 1
11827 0.65 24 1
11828 0.7 24 1
11829 0.75 24 1
11830 0.8 24 1
11831 0.85 24 1
11833 0.95 24 1
11834 1 24 1
11836 1.1 24 1
11837 1.15 24 1
11838 1.2 24 1
11839 1.25 24 1
11840 1.3 24 1
11841 1.35 24 1
11842 1.4 24 1
11843 1.45 24 1
11844 1.5 24 1
11845 1.55 24 1
11846 1.6 24 1
11848 1.7 24 1
11849 1.75 24 1
11850 1.8 24 1
11851 1.85 24 1
11852 1.9 24 1
11853 1.95 24 1
11854 2 24 1
11855 2.05 24 1
11856 2.1 24 1
11857 2.15 24 1
11858 2.2 24 1
11859 2.25 24 1
11860 2.3 24 1
11861 2.35 24 1
11862 2.4 24 1
11863 2.45 24 1
11864 2.5 24 1
11865 2.55 24 1
11866 2.6 24 1
11867 2.65 24 1
11868 2.7 24 1
11869 2.75 24 1
11870 2.8 24 1
11871 2.85 24 1
11872 2.9 24 1
11873 2.95 24 1
11874 3 24 1
11875 3.05 24 1
11876 3.1 24 1
11877 3.15 24 1
11878 3.2 24 1
11879 3.25 24 1
11880 3.3 24 1
11881 3.35 24 1
11882 3.4 24 1
11883 3.45 24 1
11884 3.5 24 1
11885 3.55 24 1
11886 3.6 24 1
11887 3.65 24 1
11888 3.7 24 1
11889 3.75 24 1
11890 3.8 24 1
11891 3.85 24 1
11892 3.9 24 1
11893 3.95 24 1
11894 4 24 1
11895 4.05 24 1
11896 4.1 24 1
11897 4.15 24 1
11898 4.2 24 1
11899 4.25 24 1
11900 4.3 24 1
11901 4.35 24 1
11902 4.4 24 1
11903 4.45 24 1
11904 4.5 24 1
11905 4.55 24 1
11906 4.6 24 1
11907 4.65 24 1
11908 4.7 24 1
11909 4.75 24 1
11910 4.8 24 1
11911 4.85 24 1
11912 4.9 24 1
11913 4.95 24 1
11914 5 24 1
11915 5.05 24 1
11916 5.1 24 1
11917 5.15 24 1
11918 5.2 24 1
11919 5.25 24 1
11920 5.3 24 1
11921 5.35 24 1
11922 5.4 24 1
11923 5.45 24 1
11924 5.5 24 1
11925 5.55 24 1
11926 5.6 24 1
11927 5.65 24 1
11928 5.7 24 1
11929 5.75 24 1
11930 5.8 24 1
11931 5.85 24 1
11932 5.9 24 1
11933 5.95 24 1
11934 6 24 1
11936 0.25 25 1
11937 0.3 25 1
11938 0.35 25 1
11939 0.4 25 1
11940 0.45 25 1
11941 0.5 25 1
11942 0.55 25 1
11943 0.6 25 1
11944 0.65 25 1
11945 0.7 25 1
11946 0.75 25 1
11947 0.8 25 1
11948 0.85 25 1
11949 0.9 25 1
11950 0.95 25 1
11951 1 25 1
11952 1.05 25 1
11953 1.1 25 1
11954 1.15 25 1
11955 1.2 25 1
11956 1.25 25 1
11957 1.3 25 1
11958 1.35 25 1
11959 1.4 25 1
11961 1.5 25 1
11962 1.55 25 1
11963 1.6 25 1
11964 1.65 25 1
11965 1.7 25 1
11967 1.8 25 1
11968 1.85 25 1
11969 1.9 25 1
11970 1.95 25 1
11971 2 25 1
11972 2.05 25 1
11973 2.1 25 1
11974 2.15 25 1
11975 2.2 25 1
11976 2.25 25 1
11977 2.3 25 1
11978 2.35 25 1
11979 2.4 25 1
11980 2.45 25 1
11981 2.5 25 1
11982 2.55 25 1
11983 2.6 25 1
11984 2.65 25 1
11985 2.7 25 1
11986 2.75 25 1
11987 2.8 25 1
11988 2.85 25 1
11989 2.9 25 1
11990 2.95 25 1
11991 3 25 1
11992 3.05 25 1
11993 3.1 25 1
11994 3.15 25 1
11995 3.2 25 1
11996 3.25 25 1
11997 3.3 25 1
11998 3.35 25 1
11999 3.4 25 1
12000 3.45 25 1
12001 3.5 25 1
12002 3.55 25 1
12003 3.6 25 1
12004 3.65 25 1
12005 3.7 25 1
12006 3.75 25 1
12007 3.8 25 1
12008 3.85 25 1
12009 3.9 25 1
12010 3.95 25 1
12011 4 25 1
12012 4.05 25 1
12013 4.1 25 1
12014 4.15 25 1
12015 4.2 25 1
12016 4.25 25 1
12017 4.3 25 1
12018 4.35 25 1
12019 4.4 25 1
12020 4.45 25 1
12021 4.5 25 1
12022 4.55 25 1
12023 4.6 25 1
12024 4.65 25 1
12025 4.7 25 1
12026 4.75 25 1
12027 4.8 25 1
12028 4.85 25 1
12029 4.9 25 1
12030 4.95 25 1
12031 5 25 1
12032 5.05 25 1
12033 5.1 25 1
12034 5.15 25 1
12035 5.2 25 1
12036 5.25 25 1
12037 5.3 25 1
12038 5.35 25 1
12039 5.4 25 1
12040 5.45 25 1
12041 5.5 25 1
12042 5.55 25 1
12043 5.6 25 1
12044 5.65 25 1
12045 5.7 25 1
12046 5.75 25 1
12047 5.8 25 1
12048 5.85 25 1
12049 5.9 25 1
12050 5.95 25 1
12051 6 25 1
12052 0.2 26 1
12053 0.25 26 1
12054 0.3 26 1
12055 0.35 26 1
12056 0.4 26 1
12057 0.45 26 1
12058 0.5 26 1
12059 0.55 26 1
12060 0.6 26 1
12061 0.65 26 1
12062 0.7 26 1
12064 0.8 26 1
12065 0.85 26 1
12066 0.9 26 1
12067 0.95 26 1
12068 1 26 1
12070 1.1 26 1
12071 1.15 26 1
12072 1.2 26 1
12073 1.25 26 1
12074 1.3 26 1
12075 1.35 26 1
12076 1.4 26 1
12077 1.45 26 1
12078 1.5 26 1
12079 1.55 26 1
12080 1.6 26 1
12081 1.65 26 1
12082 1.7 26 1
12083 1.75 26 1
12084 1.8 26 1
12085 1.85 26 1
12086 1.9 26 1
12087 1.95 26 1
12088 2 26 1
12089 2.05 26 1
12090 2.1 26 1
12091 2.15 26 1
12092 2.2 26 1
12093 2.25 26 1
12094 2.3 26 1
12095 2.35 26 1
12096 2.4 26 1
12097 2.45 26 1
12098 2.5 26 1
12099 2.55 26 1
12100 2.6 26 1
12101 2.65 26 1
12102 2.7 26 1
12103 2.75 26 1
12104 2.8 26 1
12105 2.85 26 1
12106 2.9 26 1
12107 2.95 26 1
12108 3 26 1
12109 3.05 26 1
12110 3.1 26 1
12111 3.15 26 1
12112 3.2 26 1
12113 3.25 26 1
12114 3.3 26 1
12115 3.35 26 1
12116 3.4 26 1
12117 3.45 26 1
12118 3.5 26 1
12119 3.55 26 1
12120 3.6 26 1
12121 3.65 26 1
12122 3.7 26 1
12123 3.75 26 1
12124 3.8 26 1
12125 3.85 26 1
12126 3.9 26 1
12127 3.95 26 1
12128 4 26 1
12129 4.05 26 1
12130 4.1 26 1
12131 4.15 26 1
12132 4.2 26 1
12133 4.25 26 1
12134 4.3 26 1
12135 4.35 26 1
12136 4.4 26 1
12137 4.45 26 1
12138 4.5 26 1
12139 4.55 26 1
12140 4.6 26 1
12141 4.65 26 1
12142 4.7 26 1
12143 4.75 26 1
12144 4.8 26 1
12145 4.85 26 1
12146 4.9 26 1
12147 4.95 26 1
12148 5 26 1
12149 5.05 26 1
12150 5.1 26 1
12151 5.15 26 1
12152 5.2 26 1
12153 5.25 26 1
12154 5.3 26 1
12155 5.35 26 1
12156 5.4 26 1
12157 5.45 26 1
12158 5.5 26 1
12159 5.55 26 1
12160 5.6 26 1
12161 5.65 26 1
12162 5.7 26 1
12163 5.75 26 1
12164 5.8 26 1
12165 5.85 26 1
12166 5.9 26 1
12167 5.95 26 1
12168 6 26 1
12169 0.2 27 1
12170 0.25 27 1
12172 0.35 27 1
12174 0.45 27 1
12175 0.5 27 1
12176 0.55 27 1
12177 0.6 27 1
12178 0.65 27 1
12179 0.7 27 1
12180 0.75 27 1
12181 0.8 27 1
12182 0.85 27 1
12183 0.9 27 1
12184 0.95 27 1
12185 1 27 1
12186 1.05 27 1
12187 1.1 27 1
12188 1.15 27 1
12189 1.2 27 1
12190 1.25 27 1
12191 1.3 27 1
12192 1.35 27 1
12193 1.4 27 1
12194 1.45 27 1
12195 1.5 27 1
12196 1.55 27 1
12197 1.6 27 1
12198 1.65 27 1
12199 1.7 27 1
12200 1.75 27 1
12201 1.8 27 1
12202 1.85 27 1
12203 1.9 27 1
12204 1.95 27 1
12205 2 27 1
12206 2.05 27 1
12207 2.1 27 1
12208 2.15 27 1
12209 2.2 27 1
12210 2.25 27 1
12211 2.3 27 1
12212 2.35 27 1
12213 2.4 27 1
12214 2.45 27 1
12215 2.5 27 1
12216 2.55 27 1
12217 2.6 27 1
12218 2.65 27 1
12219 2.7 27 1
12220 2.75 27 1
12221 2.8 27 1
12222 2.85 27 1
12223 2.9 27 1
12224 2.95 27 1
12225 3 27 1
12226 3.05 27 1
12227 3.1 27 1
12228 3.15 27 1
12229 3.2 27 1
12230 3.25 27 1
12231 3.3 27 1
12232 3.35 27 1
12233 3.4 27 1
12234 3.45 27 1
12235 3.5 27 1
12236 3.55 27 1
12237 3.6 27 1
12238 3.65 27 1
12239 3.7 27 1
12240 3.75 27 1
12242 3.85 27 1
12243 3.9 27 1
12244 3.95 27 1
12245 4 27 1
12246 4.05 27 1
12247 4.1 27 1
12248 4.15 27 1
12249 4.2 27 1
12250 4.25 27 1
12251 4.3 27 1
12252 4.35 27 1
12253 4.4 27 1
12254 4.45 27 1
12255 4.5 27 1
12256 4.55 27 1
12257 4.6 27 1
12258 4.65 27 1
12259 4.7 27 1
12260 4.75 27 1
12261 4.8 27 1
12262 4.85 27 1
12263 4.9 27 1
12264 4.95 27 1
12265 5 27 1
12266 5.05 27 1
12267 5.1 27 1
12268 5.15 27 1
12269 5.2 27 1
12270 5.25 27 1
12271 5.3 27 1
12272 5.35 27 1
12273 5.4 27 1
12274 5.45 27 1
12275 5.5 27 1
12276 5.55 27 1
12277 5.6 27 1
12278 5.65 27 1
12279 5.7 27 1
12280 5.75 27 1
12281 5.8 27 1
12282 5.85 27 1
12283 5.9 27 1
12284 5.95 27 1
12285 6 27 1
12286 0.2 28 1
12287 0.25 28 1
12288 0.3 28 1
12289 0.35 28 1
12290 0.4 28 1
12291 0.45 28 1
12292 0.5 28 1
12293 0.55 28 1
12294 0.6 28 1
12295 0.65 28 1
12297 0.75 28 1
12298 0.8 28 1
12299 0.85 28 1
12300 0.9 28 1
12301 0.95 28 1
12302 1 28 1
12303 1.05 28 1
12304 1.1 28 1
12305 1.15 28 1
12306 1.2 28 1
12307 1.25 28 1
12309 1.35 28 1
12310 1.4 28 1
12311 1.45 28 1
12313 1.55 28 1
12314 1.6 28 1
12315 1.65 28 1
12316 1.7 28 1
12317 1.75 28 1
12318 1.8 28 1
12319 1.85 28 1
12320 1.9 28 1
12321 1.95 28 1
12322 2 28 1
12323 2.05 28 1
12324 2.1 28 1
12325 2.15 28 1
12326 2.2 28 1
12327 2.25 28 1
12328 2.3 28 1
12329 2.35 28 1
12330 2.4 28 1
12331 2.45 28 1
12332 2.5 28 1
12333 2.55 28 1
12334 2.6 28 1
12335 2.65 28 1
12336 2.7 28 1
12337 2.75 28 1
12338 2.8 28 1
12339 2.85 28 1
12340 2.9 28 1
12341 2.95 28 1
12342 3 28 1
12343 3.05 28 1
12344 3.1 28 1
12345 3.15 28 1
12346 3.2 28 1
12347 3.25 28 1
12348 3.3 28 1
12349 3.35 28 1
12350 3.4 28 1
12351 3.45 28 1
12352 3.5 28 1
12353 3.55 28 1
12354 3.6 28 1
12355 3.65 28 1
12356 3.7 28 1
12357 3.75 28 1
12358 3.8 28 1
12359 3.85 28 1
12360 3.9 28 1
12361 3.95 28 1
12362 4 28 1
12363 4.05 28 1
12364 4.1 28 1
12365 4.15 28 1
12366 4.2 28 1
12367 4.25 28 1
12368 4.3 28 1
12369 4.35 28 1
12370 4.4 28 1
12371 4.45 28 1
12372 4.5 28 1
12373 4.55 28 1
12374 4.6 28 1
12375 4.65 28 1
12376 4.7 28 1
12377 4.75 28 1
12378 4.8 28 1
12379 4.85 28 1
12380 4.9 28 1
12381 4.95 28 1
12382 5 28 1
12383 5.05 28 1
12384 5.1 28 1
12385 5.15 28 1
12386 5.2 28 1
12387 5.25 28 1
12388 5.3 28 1
12389 5.35 28 1
12390 5.4 28 1
12391 5.45 28 1
12392 5.5 28 1
12393 5.55 28 1
12394 5.6 28 1
12395 5.65 28 1
12396 5.7 28 1
12397 5.75 28 1
12398 5.8 28 1
12399 5.85 28 1
12400 5.9 28 1
12402 6 28 1
12404 0.25 29 1
12405 0.3 29 1
12406 0.35 29 1
12407 0.4 29 1
12408 0.45 29 1
12409 0.5 29 1
12410 0.55 29 1
12411 0.6 29 1
12412 0.65 29 1
12413 0.7 29 1
12414 0.75 29 1
12415 0.8 29 1
12417 0.9 29 1
12418 0.95 29 1
12419 1 29 1
12420 1.05 29 1
12421 1.1 29 1
12422 1.15 29 1
12423 1.2 29 1
12424 1.25 29 1
12425 1.3 29 1
12426 1.35 29 1
12427 1.4 29 1
12428 1.45 29 1
12429 1.5 29 1
12430 1.55 29 1
12431 1.6 29 1
12432 1.65 29 1
12433 1.7 29 1
12434 1.75 29 1
12435 1.8 29 1
12436 1.85 29 1
12437 1.9 29 1
12438 1.95 29 1
12439 2 29 1
12440 2.05 29 1
12441 2.1 29 1
12442 2.15 29 1
12443 2.2 29 1
12444 2.25 29 1
12445 2.3 29 1
12446 2.35 29 1
12447 2.4 29 1
12448 2.45 29 1
12449 2.5 29 1
12450 2.55 29 1
12451 2.6 29 1
12452 2.65 29 1
12453 2.7 29 1
12454 2.75 29 1
12455 2.8 29 1
12456 2.85 29 1
12457 2.9 29 1
12458 2.95 29 1
12459 3 29 1
12460 3.05 29 1
12461 3.1 29 1
12462 3.15 29 1
12463 3.2 29 1
12464 3.25 29 1
12465 3.3 29 1
12466 3.35 29 1
12467 3.4 29 1
12468 3.45 29 1
12469 3.5 29 1
12470 3.55 29 1
12471 3.6 29 1
12472 3.65 29 1
12473 3.7 29 1
12474 3.75 29 1
12475 3.8 29 1
12476 3.85 29 1
12477 3.9 29 1
12478 3.95 29 1
12479 4 29 1
12480 4.05 29 1
12481 4.1 29 1
12482 4.15 29 1
12483 4.2 29 1
12484 4.25 29 1
12485 4.3 29 1
12486 4.35 29 1
12487 4.4 29 1
12488 4.45 29 1
12489 4.5 29 1
12490 4.55 29 1
12491 4.6 29 1
12492 4.65 29 1
12493 4.7 29 1
12494 4.75 29 1
12495 4.8 29 1
12496 4.85 29 1
12497 4.9 29 1
12498 4.95 29 1
12499 5 29 1
12500 5.05 29 1
12501 5.1 29 1
12502 5.15 29 1
12503 5.2 29 1
12504 5.25 29 1
12505 5.3 29 1
12506 5.35 29 1
12507 5.4 29 1
12508 5.45 29 1
